Day,Cases
2021-02-01,138823
2021-02-02,111938
2021-02-03,129043
2021-02-04,121330
2021-02-05,108669
2021-02-06,122620
2021-02-07,124827
2021-02-08,110180
2021-02-09,92931
2021-02-10,80726
2021-02-11,91417
2021-02-12,98339
2021-02-13,99548
2021-02-14,97431
2021-02-15,85221
2021-02-16,67413
2021-02-17,58066
2021-02-18,56871
2021-02-19,63770
2021-02-20,68568
2021-02-21,73576
2021-02-22,65510
2021-02-23,56628
2021-02-24,55821
2021-02-25,70162
2021-02-26,72358
2021-02-27,71998
2021-02-28,73274
