Day,Cases
2020-02-01,0
2020-02-02,1
2020-02-03,1
2020-02-04,3
2020-02-05,4
2020-02-06,2
2020-02-07,0
2020-02-08,0
2020-02-09,1
2020-02-10,0
2020-02-11,0
2020-02-12,0
2020-02-13,0
2020-02-14,2
2020-02-15,1
2020-02-16,1
2020-02-17,0
2020-02-18,0
2020-02-19,2
2020-02-20,5
2020-02-21,3
2020-02-22,1
2020-02-23,5
2020-02-24,8
2020-02-25,0
2020-02-26,4
2020-02-27,4
2020-02-28,8
2020-02-29,5
